Sorter,Combos,reverse_primer_i7,forward_primer_i5,reverse_primer_i7_well,forward_primer_i5_well,Var7,S_Row_R,S_Col_R,S_Row_F,S_Col_F,LastUsedDateTime,LastUsedBarcodeStartIndex,LastUsedBarcodeEndIndex
14,BC_00090BC_00199,BC_00090,BC_00199,K15,E20,K15E20,11,15,5,20,NaT,0,0
14,BC_00091BC_00202,BC_00091,BC_00202,M15,K20,M15K20,13,15,11,20,NaT,0,0
14,BC_00092BC_00203,BC_00092,BC_00203,O15,M20,O15M20,15,15,13,20,NaT,0,0
14,BC_00093BC_00204,BC_00093,BC_00204,A17,O20,A17O20,1,17,15,20,NaT,0,0
14,BC_00094BC_00205,BC_00094,BC_00205,C17,A22,C17A22,3,17,1,22,NaT,0,0
14,BC_00095BC_00206,BC_00095,BC_00206,E17,C22,E17C22,5,17,3,22,NaT,0,0
14,BC_00096BC_00207,BC_00096,BC_00207,G17,E22,G17E22,7,17,5,22,NaT,0,0
14,BC_00097BC_00208,BC_00097,BC_00208,I17,G22,I17G22,9,17,7,22,NaT,0,0
14,BC_00098BC_00209,BC_00098,BC_00209,K17,I22,K17I22,11,17,9,22,NaT,0,0
14,BC_00099BC_00210,BC_00099,BC_00210,M17,K22,M17K22,13,17,11,22,NaT,0,0
14,BC_00100BC_00211,BC_00100,BC_00211,O17,M22,O17M22,15,17,13,22,NaT,0,0
14,BC_00101BC_00212,BC_00101,BC_00212,A19,O22,A19O22,1,19,15,22,NaT,0,0
14,BC_00102BC_00213,BC_00102,BC_00213,C19,A24,C19A24,3,19,1,24,NaT,0,0
14,BC_00103BC_00214,BC_00103,BC_00214,E19,C24,E19C24,5,19,3,24,NaT,0,0
14,BC_00104BC_00215,BC_00104,BC_00215,G19,E24,G19E24,7,19,5,24,NaT,0,0
14,BC_00105BC_00216,BC_00105,BC_00216,I19,G24,I19G24,9,19,7,24,NaT,0,0
14,BC_00106BC_00217,BC_00106,BC_00217,K19,I24,K19I24,11,19,9,24,NaT,0,0
14,BC_00107BC_00218,BC_00107,BC_00218,M19,K24,M19K24,13,19,11,24,NaT,0,0
14,BC_00108BC_00219,BC_00108,BC_00219,O19,M24,O19M24,15,19,13,24,NaT,0,0
14,BC_00109BC_00220,BC_00109,BC_00220,A21,O24,A21O24,1,21,15,24,NaT,0,0
14,BC_00111BC_00125,BC_00111,BC_00125,E21,A2,E21A2,5,21,1,2,NaT,0,0
14,BC_00112BC_00126,BC_00112,BC_00126,G21,C2,G21C2,7,21,3,2,NaT,0,0
14,BC_00113BC_00127,BC_00113,BC_00127,I21,E2,I21E2,9,21,5,2,NaT,0,0
14,BC_00114BC_00128,BC_00114,BC_00128,K21,G2,K21G2,11,21,7,2,NaT,0,0
14,BC_00115BC_00129,BC_00115,BC_00129,M21,I2,M21I2,13,21,9,2,NaT,0,0
14,BC_00117BC_00130,BC_00117,BC_00130,A23,K2,A23K2,1,23,11,2,NaT,0,0
14,BC_00118BC_00131,BC_00118,BC_00131,C23,M2,C23M2,3,23,13,2,NaT,0,0
14,BC_00119BC_00132,BC_00119,BC_00132,E23,O2,E23O2,5,23,15,2,NaT,0,0
14,BC_00120BC_00133,BC_00120,BC_00133,G23,A4,G23A4,7,23,1,4,NaT,0,0
14,BC_00121BC_00134,BC_00121,BC_00134,I23,C4,I23C4,9,23,3,4,NaT,0,0
14,BC_00122BC_00135,BC_00122,BC_00135,K23,E4,K23E4,11,23,5,4,NaT,0,0
14,BC_00123BC_00136,BC_00123,BC_00136,M23,G4,M23G4,13,23,7,4,NaT,0,0
14,BC_00124BC_00137,BC_00124,BC_00137,O23,I4,O23I4,15,23,9,4,NaT,0,0
15,BC_00029BC_00139,BC_00029,BC_00139,A1,M4,A1M4,1,1,13,4,NaT,0,0
15,BC_00030BC_00140,BC_00030,BC_00140,C1,O4,C1O4,3,1,15,4,NaT,0,0
15,BC_00031BC_00141,BC_00031,BC_00141,E1,A6,E1A6,5,1,1,6,NaT,0,0
15,BC_00032BC_00142,BC_00032,BC_00142,G1,C6,G1C6,7,1,3,6,NaT,0,0
15,BC_00033BC_00143,BC_00033,BC_00143,I1,E6,I1E6,9,1,5,6,NaT,0,0
15,BC_00034BC_00144,BC_00034,BC_00144,K1,G6,K1G6,11,1,7,6,NaT,0,0
15,BC_00035BC_00145,BC_00035,BC_00145,M1,I6,M1I6,13,1,9,6,NaT,0,0
15,BC_00036BC_00146,BC_00036,BC_00146,O1,K6,O1K6,15,1,11,6,NaT,0,0
15,BC_00037BC_00147,BC_00037,BC_00147,A3,M6,A3M6,1,3,13,6,NaT,0,0
15,BC_00038BC_00148,BC_00038,BC_00148,C3,O6,C3O6,3,3,15,6,NaT,0,0
15,BC_00039BC_00149,BC_00039,BC_00149,E3,A8,E3A8,5,3,1,8,NaT,0,0
15,BC_00040BC_00150,BC_00040,BC_00150,G3,C8,G3C8,7,3,3,8,NaT,0,0
15,BC_00041BC_00151,BC_00041,BC_00151,I3,E8,I3E8,9,3,5,8,NaT,0,0
15,BC_00042BC_00152,BC_00042,BC_00152,K3,G8,K3G8,11,3,7,8,NaT,0,0
15,BC_00043BC_00153,BC_00043,BC_00153,M3,I8,M3I8,13,3,9,8,NaT,0,0
15,BC_00044BC_00154,BC_00044,BC_00154,O3,K8,O3K8,15,3,11,8,NaT,0,0
15,BC_00045BC_00155,BC_00045,BC_00155,A5,M8,A5M8,1,5,13,8,NaT,0,0
15,BC_00046BC_00156,BC_00046,BC_00156,C5,O8,C5O8,3,5,15,8,NaT,0,0
15,BC_00047BC_00157,BC_00047,BC_00157,E5,A10,E5A10,5,5,1,10,NaT,0,0
15,BC_00048BC_00158,BC_00048,BC_00158,G5,C10,G5C10,7,5,3,10,NaT,0,0
15,BC_00050BC_00159,BC_00050,BC_00159,K5,E10,K5E10,11,5,5,10,NaT,0,0
15,BC_00051BC_00160,BC_00051,BC_00160,M5,G10,M5G10,13,5,7,10,NaT,0,0
15,BC_00052BC_00161,BC_00052,BC_00161,O5,I10,O5I10,15,5,9,10,NaT,0,0
15,BC_00053BC_00162,BC_00053,BC_00162,A7,K10,A7K10,1,7,11,10,NaT,0,0
15,BC_00054BC_00164,BC_00054,BC_00164,C7,O10,C7O10,3,7,15,10,NaT,0,0
15,BC_00055BC_00165,BC_00055,BC_00165,E7,A12,E7A12,5,7,1,12,NaT,0,0
15,BC_00056BC_00166,BC_00056,BC_00166,G7,C12,G7C12,7,7,3,12,NaT,0,0
15,BC_00057BC_00167,BC_00057,BC_00167,I7,E12,I7E12,9,7,5,12,NaT,0,0
15,BC_00058BC_00168,BC_00058,BC_00168,K7,G12,K7G12,11,7,7,12,NaT,0,0
15,BC_00059BC_00169,BC_00059,BC_00169,M7,I12,M7I12,13,7,9,12,NaT,0,0
15,BC_00060BC_00170,BC_00060,BC_00170,O7,K12,O7K12,15,7,11,12,NaT,0,0
15,BC_00061BC_00171,BC_00061,BC_00171,A9,M12,A9M12,1,9,13,12,NaT,0,0
15,BC_00062BC_00172,BC_00062,BC_00172,C9,O12,C9O12,3,9,15,12,NaT,0,0
15,BC_00063BC_00173,BC_00063,BC_00173,E9,A14,E9A14,5,9,1,14,NaT,0,0
15,BC_00064BC_00174,BC_00064,BC_00174,G9,C14,G9C14,7,9,3,14,NaT,0,0
15,BC_00065BC_00175,BC_00065,BC_00175,I9,E14,I9E14,9,9,5,14,NaT,0,0
15,BC_00066BC_00176,BC_00066,BC_00176,K9,G14,K9G14,11,9,7,14,NaT,0,0
15,BC_00067BC_00177,BC_00067,BC_00177,M9,I14,M9I14,13,9,9,14,NaT,0,0
15,BC_00068BC_00178,BC_00068,BC_00178,O9,K14,O9K14,15,9,11,14,NaT,0,0
15,BC_00069BC_00179,BC_00069,BC_00179,A11,M14,A11M14,1,11,13,14,NaT,0,0
15,BC_00070BC_00180,BC_00070,BC_00180,C11,O14,C11O14,3,11,15,14,NaT,0,0
15,BC_00071BC_00181,BC_00071,BC_00181,E11,A16,E11A16,5,11,1,16,NaT,0,0
15,BC_00072BC_00182,BC_00072,BC_00182,G11,C16,G11C16,7,11,3,16,NaT,0,0
15,BC_00073BC_00183,BC_00073,BC_00183,I11,E16,I11E16,9,11,5,16,NaT,0,0
15,BC_00074BC_00184,BC_00074,BC_00184,K11,G16,K11G16,11,11,7,16,NaT,0,0
15,BC_00075BC_00185,BC_00075,BC_00185,M11,I16,M11I16,13,11,9,16,NaT,0,0
15,BC_00076BC_00186,BC_00076,BC_00186,O11,K16,O11K16,15,11,11,16,NaT,0,0
15,BC_00077BC_00187,BC_00077,BC_00187,A13,M16,A13M16,1,13,13,16,NaT,0,0
15,BC_00078BC_00188,BC_00078,BC_00188,C13,O16,C13O16,3,13,15,16,NaT,0,0
15,BC_00079BC_00189,BC_00079,BC_00189,E13,A18,E13A18,5,13,1,18,NaT,0,0
15,BC_00080BC_00190,BC_00080,BC_00190,G13,C18,G13C18,7,13,3,18,NaT,0,0
15,BC_00081BC_00191,BC_00081,BC_00191,I13,E18,I13E18,9,13,5,18,NaT,0,0
15,BC_00082BC_00192,BC_00082,BC_00192,K13,G18,K13G18,11,13,7,18,NaT,0,0
15,BC_00083BC_00193,BC_00083,BC_00193,M13,I18,M13I18,13,13,9,18,NaT,0,0
15,BC_00084BC_00194,BC_00084,BC_00194,O13,K18,O13K18,15,13,11,18,NaT,0,0
15,BC_00085BC_00195,BC_00085,BC_00195,A15,M18,A15M18,1,15,13,18,NaT,0,0
15,BC_00086BC_00196,BC_00086,BC_00196,C15,O18,C15O18,3,15,15,18,NaT,0,0
15,BC_00087BC_00197,BC_00087,BC_00197,E15,A20,E15A20,5,15,1,20,NaT,0,0
15,BC_00088BC_00198,BC_00088,BC_00198,G15,C20,G15C20,7,15,3,20,NaT,0,0
15,BC_00089BC_00199,BC_00089,BC_00199,I15,E20,I15E20,9,15,5,20,NaT,0,0
15,BC_00090BC_00202,BC_00090,BC_00202,K15,K20,K15K20,11,15,11,20,NaT,0,0
15,BC_00091BC_00203,BC_00091,BC_00203,M15,M20,M15M20,13,15,13,20,NaT,0,0
15,BC_00092BC_00204,BC_00092,BC_00204,O15,O20,O15O20,15,15,15,20,NaT,0,0
15,BC_00093BC_00205,BC_00093,BC_00205,A17,A22,A17A22,1,17,1,22,NaT,0,0
15,BC_00094BC_00206,BC_00094,BC_00206,C17,C22,C17C22,3,17,3,22,NaT,0,0
15,BC_00095BC_00207,BC_00095,BC_00207,E17,E22,E17E22,5,17,5,22,NaT,0,0
15,BC_00096BC_00208,BC_00096,BC_00208,G17,G22,G17G22,7,17,7,22,NaT,0,0
15,BC_00097BC_00209,BC_00097,BC_00209,I17,I22,I17I22,9,17,9,22,NaT,0,0
15,BC_00098BC_00210,BC_00098,BC_00210,K17,K22,K17K22,11,17,11,22,NaT,0,0
15,BC_00099BC_00211,BC_00099,BC_00211,M17,M22,M17M22,13,17,13,22,NaT,0,0
15,BC_00100BC_00212,BC_00100,BC_00212,O17,O22,O17O22,15,17,15,22,NaT,0,0
15,BC_00101BC_00213,BC_00101,BC_00213,A19,A24,A19A24,1,19,1,24,NaT,0,0
15,BC_00102BC_00214,BC_00102,BC_00214,C19,C24,C19C24,3,19,3,24,NaT,0,0
15,BC_00103BC_00215,BC_00103,BC_00215,E19,E24,E19E24,5,19,5,24,NaT,0,0
15,BC_00104BC_00216,BC_00104,BC_00216,G19,G24,G19G24,7,19,7,24,NaT,0,0
15,BC_00105BC_00217,BC_00105,BC_00217,I19,I24,I19I24,9,19,9,24,NaT,0,0
15,BC_00106BC_00218,BC_00106,BC_00218,K19,K24,K19K24,11,19,11,24,NaT,0,0
15,BC_00107BC_00219,BC_00107,BC_00219,M19,M24,M19M24,13,19,13,24,NaT,0,0
15,BC_00108BC_00220,BC_00108,BC_00220,O19,O24,O19O24,15,19,15,24,NaT,0,0
15,BC_00110BC_00125,BC_00110,BC_00125,C21,A2,C21A2,3,21,1,2,NaT,0,0
15,BC_00111BC_00126,BC_00111,BC_00126,E21,C2,E21C2,5,21,3,2,NaT,0,0
15,BC_00112BC_00127,BC_00112,BC_00127,G21,E2,G21E2,7,21,5,2,NaT,0,0
15,BC_00113BC_00128,BC_00113,BC_00128,I21,G2,I21G2,9,21,7,2,NaT,0,0
15,BC_00114BC_00129,BC_00114,BC_00129,K21,I2,K21I2,11,21,9,2,NaT,0,0
15,BC_00115BC_00130,BC_00115,BC_00130,M21,K2,M21K2,13,21,11,2,NaT,0,0
15,BC_00117BC_00131,BC_00117,BC_00131,A23,M2,A23M2,1,23,13,2,NaT,0,0
15,BC_00118BC_00132,BC_00118,BC_00132,C23,O2,C23O2,3,23,15,2,NaT,0,0
15,BC_00119BC_00133,BC_00119,BC_00133,E23,A4,E23A4,5,23,1,4,NaT,0,0
15,BC_00120BC_00134,BC_00120,BC_00134,G23,C4,G23C4,7,23,3,4,NaT,0,0
15,BC_00121BC_00135,BC_00121,BC_00135,I23,E4,I23E4,9,23,5,4,NaT,0,0
15,BC_00122BC_00136,BC_00122,BC_00136,K23,G4,K23G4,11,23,7,4,NaT,0,0
15,BC_00123BC_00137,BC_00123,BC_00137,M23,I4,M23I4,13,23,9,4,NaT,0,0
15,BC_00124BC_00138,BC_00124,BC_00138,O23,K4,O23K4,15,23,11,4,NaT,0,0
16,BC_00029BC_00140,BC_00029,BC_00140,A1,O4,A1O4,1,1,15,4,NaT,0,0
16,BC_00030BC_00141,BC_00030,BC_00141,C1,A6,C1A6,3,1,1,6,NaT,0,0
16,BC_00031BC_00142,BC_00031,BC_00142,E1,C6,E1C6,5,1,3,6,NaT,0,0
16,BC_00032BC_00143,BC_00032,BC_00143,G1,E6,G1E6,7,1,5,6,NaT,0,0
16,BC_00033BC_00144,BC_00033,BC_00144,I1,G6,I1G6,9,1,7,6,NaT,0,0
16,BC_00034BC_00145,BC_00034,BC_00145,K1,I6,K1I6,11,1,9,6,NaT,0,0
16,BC_00035BC_00146,BC_00035,BC_00146,M1,K6,M1K6,13,1,11,6,NaT,0,0
16,BC_00036BC_00147,BC_00036,BC_00147,O1,M6,O1M6,15,1,13,6,NaT,0,0
16,BC_00037BC_00148,BC_00037,BC_00148,A3,O6,A3O6,1,3,15,6,NaT,0,0
16,BC_00038BC_00149,BC_00038,BC_00149,C3,A8,C3A8,3,3,1,8,NaT,0,0
16,BC_00039BC_00150,BC_00039,BC_00150,E3,C8,E3C8,5,3,3,8,NaT,0,0
16,BC_00040BC_00151,BC_00040,BC_00151,G3,E8,G3E8,7,3,5,8,NaT,0,0
16,BC_00041BC_00152,BC_00041,BC_00152,I3,G8,I3G8,9,3,7,8,NaT,0,0
16,BC_00042BC_00153,BC_00042,BC_00153,K3,I8,K3I8,11,3,9,8,NaT,0,0
16,BC_00043BC_00154,BC_00043,BC_00154,M3,K8,M3K8,13,3,11,8,NaT,0,0
16,BC_00044BC_00155,BC_00044,BC_00155,O3,M8,O3M8,15,3,13,8,NaT,0,0
16,BC_00045BC_00156,BC_00045,BC_00156,A5,O8,A5O8,1,5,15,8,NaT,0,0
16,BC_00046BC_00157,BC_00046,BC_00157,C5,A10,C5A10,3,5,1,10,NaT,0,0
16,BC_00047BC_00158,BC_00047,BC_00158,E5,C10,E5C10,5,5,3,10,NaT,0,0
16,BC_00048BC_00159,BC_00048,BC_00159,G5,E10,G5E10,7,5,5,10,NaT,0,0
16,BC_00050BC_00160,BC_00050,BC_00160,K5,G10,K5G10,11,5,7,10,NaT,0,0
16,BC_00051BC_00161,BC_00051,BC_00161,M5,I10,M5I10,13,5,9,10,NaT,0,0
16,BC_00052BC_00162,BC_00052,BC_00162,O5,K10,O5K10,15,5,11,10,NaT,0,0
16,BC_00053BC_00164,BC_00053,BC_00164,A7,O10,A7O10,1,7,15,10,NaT,0,0
16,BC_00054BC_00165,BC_00054,BC_00165,C7,A12,C7A12,3,7,1,12,NaT,0,0
16,BC_00055BC_00166,BC_00055,BC_00166,E7,C12,E7C12,5,7,3,12,NaT,0,0
16,BC_00056BC_00167,BC_00056,BC_00167,G7,E12,G7E12,7,7,5,12,NaT,0,0
16,BC_00057BC_00168,BC_00057,BC_00168,I7,G12,I7G12,9,7,7,12,NaT,0,0
16,BC_00058BC_00169,BC_00058,BC_00169,K7,I12,K7I12,11,7,9,12,NaT,0,0
16,BC_00059BC_00170,BC_00059,BC_00170,M7,K12,M7K12,13,7,11,12,NaT,0,0
16,BC_00060BC_00171,BC_00060,BC_00171,O7,M12,O7M12,15,7,13,12,NaT,0,0
16,BC_00061BC_00172,BC_00061,BC_00172,A9,O12,A9O12,1,9,15,12,NaT,0,0
16,BC_00062BC_00173,BC_00062,BC_00173,C9,A14,C9A14,3,9,1,14,NaT,0,0
16,BC_00063BC_00174,BC_00063,BC_00174,E9,C14,E9C14,5,9,3,14,NaT,0,0
16,BC_00064BC_00175,BC_00064,BC_00175,G9,E14,G9E14,7,9,5,14,NaT,0,0
16,BC_00065BC_00176,BC_00065,BC_00176,I9,G14,I9G14,9,9,7,14,NaT,0,0
16,BC_00066BC_00177,BC_00066,BC_00177,K9,I14,K9I14,11,9,9,14,NaT,0,0
16,BC_00067BC_00178,BC_00067,BC_00178,M9,K14,M9K14,13,9,11,14,NaT,0,0
16,BC_00068BC_00179,BC_00068,BC_00179,O9,M14,O9M14,15,9,13,14,NaT,0,0
16,BC_00069BC_00180,BC_00069,BC_00180,A11,O14,A11O14,1,11,15,14,NaT,0,0
16,BC_00070BC_00181,BC_00070,BC_00181,C11,A16,C11A16,3,11,1,16,NaT,0,0
16,BC_00071BC_00182,BC_00071,BC_00182,E11,C16,E11C16,5,11,3,16,NaT,0,0
16,BC_00072BC_00183,BC_00072,BC_00183,G11,E16,G11E16,7,11,5,16,NaT,0,0
16,BC_00073BC_00184,BC_00073,BC_00184,I11,G16,I11G16,9,11,7,16,NaT,0,0
16,BC_00074BC_00185,BC_00074,BC_00185,K11,I16,K11I16,11,11,9,16,NaT,0,0
16,BC_00075BC_00186,BC_00075,BC_00186,M11,K16,M11K16,13,11,11,16,NaT,0,0
16,BC_00076BC_00187,BC_00076,BC_00187,O11,M16,O11M16,15,11,13,16,NaT,0,0
16,BC_00077BC_00188,BC_00077,BC_00188,A13,O16,A13O16,1,13,15,16,NaT,0,0
16,BC_00078BC_00189,BC_00078,BC_00189,C13,A18,C13A18,3,13,1,18,NaT,0,0
16,BC_00079BC_00190,BC_00079,BC_00190,E13,C18,E13C18,5,13,3,18,NaT,0,0
16,BC_00080BC_00191,BC_00080,BC_00191,G13,E18,G13E18,7,13,5,18,NaT,0,0
16,BC_00081BC_00192,BC_00081,BC_00192,I13,G18,I13G18,9,13,7,18,NaT,0,0
16,BC_00082BC_00193,BC_00082,BC_00193,K13,I18,K13I18,11,13,9,18,NaT,0,0
16,BC_00083BC_00194,BC_00083,BC_00194,M13,K18,M13K18,13,13,11,18,NaT,0,0
16,BC_00084BC_00195,BC_00084,BC_00195,O13,M18,O13M18,15,13,13,18,NaT,0,0
16,BC_00085BC_00196,BC_00085,BC_00196,A15,O18,A15O18,1,15,15,18,NaT,0,0
16,BC_00086BC_00197,BC_00086,BC_00197,C15,A20,C15A20,3,15,1,20,NaT,0,0
16,BC_00087BC_00198,BC_00087,BC_00198,E15,C20,E15C20,5,15,3,20,NaT,0,0
16,BC_00088BC_00199,BC_00088,BC_00199,G15,E20,G15E20,7,15,5,20,NaT,0,0
16,BC_00089BC_00202,BC_00089,BC_00202,I15,K20,I15K20,9,15,11,20,NaT,0,0
16,BC_00090BC_00203,BC_00090,BC_00203,K15,M20,K15M20,11,15,13,20,NaT,0,0
16,BC_00091BC_00204,BC_00091,BC_00204,M15,O20,M15O20,13,15,15,20,NaT,0,0
16,BC_00092BC_00205,BC_00092,BC_00205,O15,A22,O15A22,15,15,1,22,NaT,0,0
16,BC_00093BC_00206,BC_00093,BC_00206,A17,C22,A17C22,1,17,3,22,NaT,0,0
16,BC_00094BC_00207,BC_00094,BC_00207,C17,E22,C17E22,3,17,5,22,NaT,0,0
16,BC_00095BC_00208,BC_00095,BC_00208,E17,G22,E17G22,5,17,7,22,NaT,0,0
16,BC_00096BC_00209,BC_00096,BC_00209,G17,I22,G17I22,7,17,9,22,NaT,0,0
16,BC_00097BC_00210,BC_00097,BC_00210,I17,K22,I17K22,9,17,11,22,NaT,0,0
16,BC_00098BC_00211,BC_00098,BC_00211,K17,M22,K17M22,11,17,13,22,NaT,0,0
16,BC_00099BC_00212,BC_00099,BC_00212,M17,O22,M17O22,13,17,15,22,NaT,0,0
16,BC_00100BC_00213,BC_00100,BC_00213,O17,A24,O17A24,15,17,1,24,NaT,0,0
16,BC_00101BC_00214,BC_00101,BC_00214,A19,C24,A19C24,1,19,3,24,NaT,0,0
16,BC_00102BC_00215,BC_00102,BC_00215,C19,E24,C19E24,3,19,5,24,NaT,0,0
16,BC_00103BC_00216,BC_00103,BC_00216,E19,G24,E19G24,5,19,7,24,NaT,0,0
16,BC_00104BC_00217,BC_00104,BC_00217,G19,I24,G19I24,7,19,9,24,NaT,0,0
16,BC_00105BC_00218,BC_00105,BC_00218,I19,K24,I19K24,9,19,11,24,NaT,0,0
16,BC_00106BC_00219,BC_00106,BC_00219,K19,M24,K19M24,11,19,13,24,NaT,0,0
16,BC_00107BC_00220,BC_00107,BC_00220,M19,O24,M19O24,13,19,15,24,NaT,0,0
16,BC_00109BC_00125,BC_00109,BC_00125,A21,A2,A21A2,1,21,1,2,NaT,0,0
16,BC_00110BC_00126,BC_00110,BC_00126,C21,C2,C21C2,3,21,3,2,NaT,0,0
16,BC_00111BC_00127,BC_00111,BC_00127,E21,E2,E21E2,5,21,5,2,NaT,0,0
16,BC_00112BC_00128,BC_00112,BC_00128,G21,G2,G21G2,7,21,7,2,NaT,0,0
16,BC_00113BC_00129,BC_00113,BC_00129,I21,I2,I21I2,9,21,9,2,NaT,0,0
16,BC_00114BC_00130,BC_00114,BC_00130,K21,K2,K21K2,11,21,11,2,NaT,0,0
16,BC_00115BC_00131,BC_00115,BC_00131,M21,M2,M21M2,13,21,13,2,NaT,0,0
16,BC_00117BC_00132,BC_00117,BC_00132,A23,O2,A23O2,1,23,15,2,NaT,0,0
16,BC_00118BC_00133,BC_00118,BC_00133,C23,A4,C23A4,3,23,1,4,NaT,0,0
16,BC_00119BC_00134,BC_00119,BC_00134,E23,C4,E23C4,5,23,3,4,NaT,0,0
16,BC_00120BC_00135,BC_00120,BC_00135,G23,E4,G23E4,7,23,5,4,NaT,0,0
16,BC_00121BC_00136,BC_00121,BC_00136,I23,G4,I23G4,9,23,7,4,NaT,0,0
16,BC_00122BC_00137,BC_00122,BC_00137,K23,I4,K23I4,11,23,9,4,NaT,0,0
16,BC_00123BC_00138,BC_00123,BC_00138,M23,K4,M23K4,13,23,11,4,NaT,0,0
16,BC_00124BC_00139,BC_00124,BC_00139,O23,M4,O23M4,15,23,13,4,NaT,0,0
17,BC_00029BC_00141,BC_00029,BC_00141,A1,A6,A1A6,1,1,1,6,NaT,0,0
17,BC_00030BC_00142,BC_00030,BC_00142,C1,C6,C1C6,3,1,3,6,NaT,0,0
17,BC_00031BC_00143,BC_00031,BC_00143,E1,E6,E1E6,5,1,5,6,NaT,0,0
17,BC_00032BC_00144,BC_00032,BC_00144,G1,G6,G1G6,7,1,7,6,NaT,0,0
17,BC_00033BC_00145,BC_00033,BC_00145,I1,I6,I1I6,9,1,9,6,NaT,0,0
17,BC_00034BC_00146,BC_00034,BC_00146,K1,K6,K1K6,11,1,11,6,NaT,0,0
17,BC_00035BC_00147,BC_00035,BC_00147,M1,M6,M1M6,13,1,13,6,NaT,0,0
17,BC_00036BC_00148,BC_00036,BC_00148,O1,O6,O1O6,15,1,15,6,NaT,0,0
17,BC_00037BC_00149,BC_00037,BC_00149,A3,A8,A3A8,1,3,1,8,NaT,0,0
17,BC_00038BC_00150,BC_00038,BC_00150,C3,C8,C3C8,3,3,3,8,NaT,0,0
17,BC_00039BC_00151,BC_00039,BC_00151,E3,E8,E3E8,5,3,5,8,NaT,0,0
17,BC_00040BC_00152,BC_00040,BC_00152,G3,G8,G3G8,7,3,7,8,NaT,0,0
17,BC_00041BC_00153,BC_00041,BC_00153,I3,I8,I3I8,9,3,9,8,NaT,0,0
17,BC_00042BC_00154,BC_00042,BC_00154,K3,K8,K3K8,11,3,11,8,NaT,0,0
17,BC_00043BC_00155,BC_00043,BC_00155,M3,M8,M3M8,13,3,13,8,NaT,0,0
17,BC_00044BC_00156,BC_00044,BC_00156,O3,O8,O3O8,15,3,15,8,NaT,0,0
17,BC_00045BC_00157,BC_00045,BC_00157,A5,A10,A5A10,1,5,1,10,NaT,0,0
17,BC_00046BC_00158,BC_00046,BC_00158,C5,C10,C5C10,3,5,3,10,NaT,0,0
17,BC_00047BC_00159,BC_00047,BC_00159,E5,E10,E5E10,5,5,5,10,NaT,0,0
17,BC_00048BC_00160,BC_00048,BC_00160,G5,G10,G5G10,7,5,7,10,NaT,0,0
17,BC_00050BC_00161,BC_00050,BC_00161,K5,I10,K5I10,11,5,9,10,NaT,0,0
17,BC_00051BC_00162,BC_00051,BC_00162,M5,K10,M5K10,13,5,11,10,NaT,0,0
17,BC_00052BC_00164,BC_00052,BC_00164,O5,O10,O5O10,15,5,15,10,NaT,0,0
17,BC_00053BC_00165,BC_00053,BC_00165,A7,A12,A7A12,1,7,1,12,NaT,0,0
17,BC_00054BC_00166,BC_00054,BC_00166,C7,C12,C7C12,3,7,3,12,NaT,0,0
17,BC_00055BC_00167,BC_00055,BC_00167,E7,E12,E7E12,5,7,5,12,NaT,0,0
17,BC_00056BC_00168,BC_00056,BC_00168,G7,G12,G7G12,7,7,7,12,NaT,0,0
17,BC_00057BC_00169,BC_00057,BC_00169,I7,I12,I7I12,9,7,9,12,NaT,0,0
17,BC_00058BC_00170,BC_00058,BC_00170,K7,K12,K7K12,11,7,11,12,NaT,0,0
17,BC_00059BC_00171,BC_00059,BC_00171,M7,M12,M7M12,13,7,13,12,NaT,0,0
17,BC_00060BC_00172,BC_00060,BC_00172,O7,O12,O7O12,15,7,15,12,NaT,0,0
17,BC_00061BC_00173,BC_00061,BC_00173,A9,A14,A9A14,1,9,1,14,NaT,0,0
17,BC_00062BC_00174,BC_00062,BC_00174,C9,C14,C9C14,3,9,3,14,NaT,0,0
17,BC_00063BC_00175,BC_00063,BC_00175,E9,E14,E9E14,5,9,5,14,NaT,0,0
17,BC_00064BC_00176,BC_00064,BC_00176,G9,G14,G9G14,7,9,7,14,NaT,0,0
17,BC_00065BC_00177,BC_00065,BC_00177,I9,I14,I9I14,9,9,9,14,NaT,0,0
17,BC_00066BC_00178,BC_00066,BC_00178,K9,K14,K9K14,11,9,11,14,NaT,0,0
17,BC_00067BC_00179,BC_00067,BC_00179,M9,M14,M9M14,13,9,13,14,NaT,0,0
17,BC_00068BC_00180,BC_00068,BC_00180,O9,O14,O9O14,15,9,15,14,NaT,0,0
17,BC_00069BC_00181,BC_00069,BC_00181,A11,A16,A11A16,1,11,1,16,NaT,0,0
17,BC_00070BC_00182,BC_00070,BC_00182,C11,C16,C11C16,3,11,3,16,NaT,0,0
17,BC_00071BC_00183,BC_00071,BC_00183,E11,E16,E11E16,5,11,5,16,NaT,0,0
17,BC_00072BC_00184,BC_00072,BC_00184,G11,G16,G11G16,7,11,7,16,NaT,0,0
17,BC_00073BC_00185,BC_00073,BC_00185,I11,I16,I11I16,9,11,9,16,NaT,0,0
17,BC_00074BC_00186,BC_00074,BC_00186,K11,K16,K11K16,11,11,11,16,NaT,0,0
17,BC_00075BC_00187,BC_00075,BC_00187,M11,M16,M11M16,13,11,13,16,NaT,0,0
17,BC_00076BC_00188,BC_00076,BC_00188,O11,O16,O11O16,15,11,15,16,NaT,0,0
